dataset_id,source,domain,outcome_measure,n_studies,year_median,year_range,I2,tau2,Q,pooled_effect,ci_width,total_n,reference,studies_per_year,avg_n_per_study,log_total_n,sqrt_k,I2_category
Synthetic_00292,generated,neurology,RR,10,2009,7,72.58,0.2528,20.49,1.194,0.064,15691,Generated based on literature patterns,1.4285714285714286,1569.1,9.660842578559068,3.1622776601683795,substantial
Synthetic_00293,generated,psychiatry,COR,10,2000,12,78.57,1.0502,50.16,-0.256,0.089,3351,Generated based on literature patterns,0.8333333333333334,335.1,8.11701408773731,3.1622776601683795,high
Synthetic_00294,generated,psychiatry,COR,25,2012,3,40.06,0.2418,36.66,-0.489,0.104,3337,Generated based on literature patterns,8.333333333333334,133.48,8.112827478751374,5.0,moderate
Synthetic_00295,generated,endocrinology,OR,27,2006,3,2.85,0.0139,26.66,0.849,0.073,7891,Generated based on literature patterns,9.0,292.25925925925924,8.973478148521036,5.196152422706632,low
Synthetic_00296,generated,nephrology,COR,5,2027,7,41.04,0.7829,7.33,0.206,0.241,2068,Generated based on literature patterns,0.7142857142857143,413.6,7.63433723562832,2.23606797749979,moderate
Synthetic_00297,generated,infectious_disease,SMD,9,2019,4,3.09,0.0217,4.36,0.295,0.044,13362,Generated based on literature patterns,2.25,1484.6666666666667,9.500170136485423,3.0,low
Synthetic_00298,generated,nephrology,RR,18,2022,7,55.89,0.1873,37.44,0.878,0.23,946,Generated based on literature patterns,2.5714285714285716,52.55555555555556,6.852242569051878,4.242640687119285,substantial
Synthetic_00299,generated,nephrology,OR,10,2008,4,89.24,0.1486,100.51,0.724,0.14,3226,Generated based on literature patterns,2.5,322.6,8.078998258685154,3.1622776601683795,high
Synthetic_00300,generated,rheumatology,RR,9,2009,14,84.81,0.1361,55.43,1.743,0.093,12773,Generated based on literature patterns,0.6428571428571429,1419.2222222222222,9.455088847042777,3.0,high
Synthetic_00301,generated,oncology,HR,14,2006,29,85.26,0.1674,89.58,1.067,0.155,2243,Generated based on literature patterns,0.4827586206896552,160.21428571428572,7.715569534520208,3.7416573867739413,high
Synthetic_00302,generated,oncology,RR,12,2021,30,56.72,0.179,27.02,1.721,0.103,3068,Generated based on literature patterns,0.4,255.66666666666666,8.028781162487148,3.4641016151377544,substantial
Synthetic_00303,generated,psychiatry,SMD,9,2019,17,39.16,0.4031,10.64,-0.654,0.303,182,Generated based on literature patterns,0.5294117647058824,20.22222222222222,5.204006687076795,3.0,moderate
Synthetic_00304,generated,infectious_disease,COR,8,2016,3,40.38,0.4964,9.7,-0.185,0.246,535,Generated based on literature patterns,2.6666666666666665,66.875,6.282266746896006,2.8284271247461903,moderate
Synthetic_00305,generated,pulmonology,SMD,11,2018,5,70.61,0.3832,31.5,-0.1,0.429,123,Generated based on literature patterns,2.2,11.181818181818182,4.812184355372417,3.3166247903554,substantial
Synthetic_00306,generated,gastroenterology,HR,20,2001,28,27.82,0.0447,21.29,1.064,0.082,8414,Generated based on literature patterns,0.7142857142857143,420.7,9.037652264150466,4.47213595499958,moderate
Synthetic_00307,generated,oncology,COR,13,2010,3,9.49,0.2752,11.02,-0.001,0.037,37585,Generated based on literature patterns,4.333333333333333,2891.153846153846,10.53436031361157,3.605551275463989,low
Synthetic_00308,generated,pulmonology,MD,6,2006,5,0.16,0.0567,5.94,-0.812,0.067,3490,Generated based on literature patterns,1.2,581.6666666666666,8.157657015196472,2.449489742783178,low
Synthetic_00309,generated,oncology,HR,17,2011,10,1.66,0.0166,15.69,1.394,0.081,6185,Generated based on literature patterns,1.7,363.8235294117647,8.729882284826589,4.123105625617661,low
Synthetic_00310,generated,cardiology,SMD,16,2018,3,58.87,0.2742,32.71,-0.058,0.205,2688,Generated based on literature patterns,5.333333333333333,168.0,7.89655270164304,4.0,substantial
Synthetic_00311,generated,endocrinology,OR,8,2002,11,84.13,0.1859,48.28,0.681,0.271,1242,Generated based on literature patterns,0.7272727272727273,155.25,7.124478262493424,2.8284271247461903,high
Synthetic_00312,generated,oncology,COR,12,2014,7,70.73,1.5923,29.38,0.034,0.089,24180,Generated based on literature patterns,1.7142857142857142,2015.0,10.093281124168783,3.4641016151377544,substantial
Synthetic_00313,generated,ophthalmology,OR,32,2019,8,62.51,0.2955,88.62,0.94,0.193,1120,Generated based on literature patterns,4.0,35.0,7.02108396428914,5.656854249492381,substantial
Synthetic_00314,generated,immunology,OR,8,2017,3,4.7,0.0128,10.48,1.271,0.081,4880,Generated based on literature patterns,2.6666666666666665,610.0,8.492900498847193,2.8284271247461903,low
Synthetic_00315,generated,neurology,OR,12,2014,27,63.86,0.1347,39.03,0.98,0.07,11670,Generated based on literature patterns,0.4444444444444444,972.5,9.364776725280601,3.4641016151377544,substantial
Synthetic_00316,generated,psychiatry,COR,12,2009,4,65.67,1.4432,28.33,0.052,0.146,5025,Generated based on literature patterns,3.0,418.75,8.522180732927277,3.4641016151377544,substantial
Synthetic_00317,generated,nephrology,SMD,22,2009,3,87.37,0.2258,184.61,-0.387,0.256,1167,Generated based on literature patterns,7.333333333333333,53.04545454545455,7.062191632286556,4.69041575982343,high
Synthetic_00318,generated,gastroenterology,OR,8,2018,30,3.2,0.0117,7.97,0.544,0.013,99823,Generated based on literature patterns,0.26666666666666666,12477.875,11.51115389666936,2.8284271247461903,low
Synthetic_00319,generated,dermatology,SMD,10,2004,10,54.37,0.2531,21.82,-0.52,0.597,484,Generated based on literature patterns,1.0,48.4,6.182084906716632,3.1622776601683795,substantial
Synthetic_00320,generated,cardiology,RR,5,2008,8,62.29,0.3326,17.29,1.616,0.129,1522,Generated based on literature patterns,0.625,304.4,7.3277805384216315,2.23606797749979,substantial
Synthetic_00321,generated,pulmonology,COR,14,2010,13,5.09,0.1327,13.3,0.022,0.1,2291,Generated based on literature patterns,1.0769230769230769,163.64285714285714,7.736743682453495,3.7416573867739413,low
Synthetic_00322,generated,ophthalmology,SMD,5,2012,4,2.48,0.0366,2.25,-0.342,0.264,535,Generated based on literature patterns,1.25,107.0,6.282266746896006,2.23606797749979,low
Synthetic_00323,generated,nephrology,MD,11,2000,8,31.41,0.844,17.47,1.756,0.132,1915,Generated based on literature patterns,1.375,174.0909090909091,7.557472901614746,3.3166247903554,moderate
Synthetic_00324,generated,pulmonology,RR,17,2017,3,3.24,0.0097,17.03,1.611,0.119,1235,Generated based on literature patterns,5.666666666666667,72.6470588235294,7.118826249062078,4.123105625617661,low
Synthetic_00325,generated,urology,SMD,12,2010,6,29.64,0.1656,24.72,0.32,0.097,1831,Generated based on literature patterns,2.0,152.58333333333334,7.5126175446745105,3.4641016151377544,moderate
Synthetic_00326,generated,rheumatology,HR,10,2019,7,3.53,0.0044,11.41,1.2,0.146,889,Generated based on literature patterns,1.4285714285714286,88.9,6.790097235513905,3.1622776601683795,low
Synthetic_00327,generated,dermatology,RR,31,2016,11,40.83,0.0624,50.26,0.534,0.22,830,Generated based on literature patterns,2.8181818181818183,26.774193548387096,6.721425700790643,5.5677643628300215,moderate
Synthetic_00328,generated,neurology,RR,10,2011,5,91.16,0.3007,112.19,0.637,0.214,1601,Generated based on literature patterns,2.0,160.1,7.3783837129967145,3.1622776601683795,high
Synthetic_00329,generated,infectious_disease,SMD,9,2012,8,80.91,0.3103,52.99,-0.528,0.276,1835,Generated based on literature patterns,1.125,203.88888888888889,7.51479976048867,3.0,high
Synthetic_00330,generated,ophthalmology,SMD,10,2018,18,6.94,0.046,10.42,0.605,0.092,5921,Generated based on literature patterns,0.5555555555555556,592.1,8.686260632531775,3.1622776601683795,low
Synthetic_00331,generated,gastroenterology,MD,6,2008,8,86.5,0.9596,30.95,0.465,1.663,196,Generated based on literature patterns,0.75,32.666666666666664,5.278114659230517,2.449489742783178,high
Synthetic_00332,generated,pulmonology,SMD,20,2005,8,38.65,0.1216,37.53,0.076,0.348,787,Generated based on literature patterns,2.5,39.35,6.668228248417403,4.47213595499958,moderate
Synthetic_00333,generated,immunology,OR,9,2014,7,1.11,0.0128,10.25,0.725,0.083,4165,Generated based on literature patterns,1.2857142857142858,462.77777777777777,8.334471554600944,3.0,low
Synthetic_00334,generated,oncology,MD,40,2024,16,84.85,1.4993,245.08,-1.331,0.31,1230,Generated based on literature patterns,2.5,30.75,7.114769448366463,6.324555320336759,high
Synthetic_00335,generated,immunology,RR,5,2016,8,1.85,0.0147,2.11,0.913,0.066,8390,Generated based on literature patterns,0.625,1678.0,9.034795799461252,2.23606797749979,low
Synthetic_00336,generated,neurology,COR,12,2015,7,42.47,0.6531,9.6,0.219,0.053,10978,Generated based on literature patterns,1.7142857142857142,914.8333333333334,9.303648549109834,3.4641016151377544,moderate
Synthetic_00337,generated,neurology,RR,5,2010,3,48.02,0.1676,8.71,0.641,0.191,828,Generated based on literature patterns,1.6666666666666667,165.6,6.71901315438526,2.23606797749979,moderate
Synthetic_00338,generated,oncology,OR,31,2010,20,29.35,0.0698,47.19,1.534,0.152,963,Generated based on literature patterns,1.55,31.06451612903226,6.870053411798126,5.5677643628300215,moderate
Synthetic_00339,generated,nephrology,OR,17,2010,3,6.84,0.0269,23.22,0.511,0.114,2146,Generated based on literature patterns,5.666666666666667,126.23529411764706,7.671360923190644,4.123105625617661,low
Synthetic_00340,generated,pulmonology,OR,10,2006,7,39.16,0.0721,16.2,0.836,0.039,16893,Generated based on literature patterns,1.4285714285714286,1689.3,9.734654613922729,3.1622776601683795,moderate
Synthetic_00341,generated,nephrology,SMD,13,2015,3,4.77,0.1258,11.82,0.591,0.351,817,Generated based on literature patterns,4.333333333333333,62.84615384615385,6.705639094860003,3.605551275463989,low
Synthetic_00342,generated,psychiatry,COR,20,2017,13,5.6,0.1565,12.88,-0.114,0.068,1774,Generated based on literature patterns,1.5384615384615385,88.7,7.480992162869525,4.47213595499958,low
Synthetic_00343,generated,oncology,COR,7,2003,30,4.04,0.0786,10.81,0.134,0.039,9959,Generated based on literature patterns,0.23333333333333334,1422.7142857142858,9.20623194393164,2.6457513110645907,low
Synthetic_00344,generated,pulmonology,COR,25,2015,5,77.15,0.8004,91.75,-0.002,0.26,706,Generated based on literature patterns,5.0,28.24,6.559615237493242,5.0,high
Synthetic_00345,generated,pulmonology,MD,10,2006,11,2.35,0.0543,12.46,0.536,0.057,4472,Generated based on literature patterns,0.9090909090909091,447.2,8.405591014834934,3.1622776601683795,low
Synthetic_00346,generated,gastroenterology,COR,8,2019,7,8.52,0.4085,9.37,-0.341,0.071,6534,Generated based on literature patterns,1.1428571428571428,816.75,8.784774592161016,2.8284271247461903,low
Synthetic_00347,generated,dermatology,OR,18,2017,3,38.48,0.1725,32.31,0.906,0.249,1458,Generated based on literature patterns,6.0,81.0,7.284820912568604,4.242640687119285,moderate
Synthetic_00348,generated,urology,RR,21,2003,30,66.32,0.1982,76.68,0.627,0.092,10927,Generated based on literature patterns,0.7,520.3333333333334,9.298992069570746,4.58257569495584,substantial
Synthetic_00349,generated,urology,OR,22,2013,6,71.51,0.1933,74.43,0.968,0.667,820,Generated based on literature patterns,3.6666666666666665,37.27272727272727,6.709304340258298,4.69041575982343,substantial
Synthetic_00350,generated,cardiology,COR,23,2013,3,36.88,0.629,33.01,-0.63,0.096,6840,Generated based on literature patterns,7.666666666666667,297.39130434782606,8.830543010616596,4.795831523312719,moderate
Synthetic_00351,generated,dermatology,RR,11,2015,9,44.69,0.0496,17.25,1.549,0.062,26204,Generated based on literature patterns,1.2222222222222223,2382.181818181818,10.173667349851767,3.3166247903554,moderate
Synthetic_00352,generated,gastroenterology,COR,10,2019,23,30.75,0.4542,16.72,0.652,0.311,604,Generated based on literature patterns,0.43478260869565216,60.4,6.403574197934815,3.1622776601683795,moderate
Synthetic_00353,generated,infectious_disease,OR,19,2008,10,38.3,0.1513,52.8,0.816,0.045,7966,Generated based on literature patterns,1.9,419.2631578947368,8.982937763741589,4.358898943540674,moderate
Synthetic_00354,generated,ophthalmology,HR,21,2024,6,60.38,0.2868,54.44,0.864,0.092,11067,Generated based on literature patterns,3.5,527.0,9.311722986264785,4.58257569495584,substantial
Synthetic_00355,generated,oncology,MD,28,2013,7,38.97,0.4667,39.67,-0.756,0.099,2845,Generated based on literature patterns,4.0,101.60714285714286,7.953318346560431,5.291502622129181,moderate
Synthetic_00356,generated,gastroenterology,RR,14,2014,4,82.14,0.1503,97.48,0.53,0.107,6400,Generated based on literature patterns,3.5,457.14285714285717,8.764053269347762,3.7416573867739413,high
Synthetic_00357,generated,immunology,MD,7,2017,8,65.26,0.6283,25.3,-0.801,0.279,646,Generated based on literature patterns,0.875,92.28571428571429,6.470799503782602,2.6457513110645907,substantial
Synthetic_00358,generated,dermatology,RR,5,2008,7,64.34,0.4409,12.72,0.535,0.214,827,Generated based on literature patterns,0.7142857142857143,165.4,6.717804695023691,2.23606797749979,substantial
Synthetic_00359,generated,rheumatology,SMD,10,2003,30,57.54,0.1218,33.14,-0.029,0.064,4752,Generated based on literature patterns,0.3333333333333333,475.2,8.466320861042481,3.1622776601683795,substantial
Synthetic_00360,generated,cardiology,MD,10,2013,8,4.15,0.1169,5.47,0.382,0.154,1054,Generated based on literature patterns,1.25,105.4,6.960347729101308,3.1622776601683795,low
Synthetic_00361,generated,dermatology,OR,5,2017,3,83.65,0.2631,38.27,0.974,0.353,255,Generated based on literature patterns,1.6666666666666667,51.0,5.541263545158426,2.23606797749979,high
Synthetic_00362,generated,ophthalmology,RR,19,2020,7,82.87,0.1778,118.39,0.583,0.14,2558,Generated based on literature patterns,2.7142857142857144,134.6315789473684,7.846980982138788,4.358898943540674,high
Synthetic_00363,generated,oncology,SMD,7,2011,9,73.13,0.176,31.21,-0.408,0.254,2050,Generated based on literature patterns,0.7777777777777778,292.85714285714283,7.6255950721324535,2.6457513110645907,substantial
Synthetic_00364,generated,psychiatry,RR,5,2011,11,51.86,0.1339,10.03,1.478,0.175,1057,Generated based on literature patterns,0.45454545454545453,211.4,6.963189985870238,2.23606797749979,substantial
Synthetic_00365,generated,infectious_disease,MD,5,2024,8,82.34,1.7748,29.57,-5.768,0.199,1979,Generated based on literature patterns,0.625,395.8,7.590346945602565,2.23606797749979,high
Synthetic_00366,generated,endocrinology,RR,25,2006,4,4.95,0.026,27.11,1.18,0.315,262,Generated based on literature patterns,6.25,10.48,5.568344503761097,5.0,low
Synthetic_00367,generated,oncology,RR,12,2003,12,78.47,0.2237,50.8,1.33,0.515,767,Generated based on literature patterns,1.0,63.916666666666664,6.642486801367256,3.4641016151377544,high
Synthetic_00368,generated,infectious_disease,COR,5,2009,5,33.53,1.3652,8.91,0.12,0.488,100,Generated based on literature patterns,1.0,20.0,4.605170185988092,2.23606797749979,moderate
Synthetic_00369,generated,infectious_disease,OR,45,2014,8,10.12,0.0304,54.65,1.256,0.074,6353,Generated based on literature patterns,5.625,141.17777777777778,8.756682421266532,6.708203932499369,low
Synthetic_00370,generated,infectious_disease,MD,6,2008,3,39.34,1.1975,6.27,-1.53,0.322,849,Generated based on literature patterns,2.0,141.5,6.744059186311348,2.449489742783178,moderate
Synthetic_00371,generated,urology,COR,8,2014,15,4.24,0.3268,9.25,-0.123,0.222,794,Generated based on literature patterns,0.5333333333333333,99.25,6.677083461247136,2.8284271247461903,low
Synthetic_00372,generated,pulmonology,SMD,5,2004,11,86.45,0.2703,44.55,-0.343,0.71,358,Generated based on literature patterns,0.45454545454545453,71.6,5.8805329864007,2.23606797749979,high
Synthetic_00373,generated,cardiology,OR,9,2000,7,70.12,0.1229,28.17,0.668,0.08,5643,Generated based on literature patterns,1.2857142857142858,627.0,8.63817111796914,3.0,substantial
Synthetic_00374,generated,cardiology,RR,10,2019,16,32.63,0.0522,13.23,1.139,0.188,2287,Generated based on literature patterns,0.625,228.7,7.734996194022781,3.1622776601683795,moderate
Synthetic_00375,generated,nephrology,HR,15,2015,22,78.96,0.1681,65.72,0.677,0.269,960,Generated based on literature patterns,0.6818181818181818,64.0,6.866933284461882,3.872983346207417,high
Synthetic_00376,generated,endocrinology,RR,32,2021,5,4.24,0.0339,26.0,0.811,0.034,5745,Generated based on literature patterns,6.4,179.53125,8.656085190282855,5.656854249492381,low
Synthetic_00377,generated,ophthalmology,MD,5,2012,9,56.37,0.3628,9.57,-1.257,0.122,3079,Generated based on literature patterns,0.5555555555555556,615.8,8.0323601479245,2.23606797749979,substantial
Synthetic_00378,generated,pulmonology,MD,8,2012,6,36.84,1.03,8.81,-2.192,0.46,191,Generated based on literature patterns,1.3333333333333333,23.875,5.25227342804663,2.8284271247461903,moderate
Synthetic_00379,generated,gastroenterology,MD,15,2016,10,85.5,0.846,128.91,0.05,0.156,1860,Generated based on literature patterns,1.5,124.0,7.528331766707247,3.872983346207417,high
